authorId,authorName,authorPath,linkId,heading,blText,blHref,otherPersonName,otherPersonHref,workName,workHref,hasMeta,Authors,CreationYear,Edition,FirstPublicationYear,LangOrig,Pravapis,PublicationYear,StyleGenre,Title,Translation,SectionAuthor,Title2,AuthorsTranslated,Lang,Source,Uploaded,Year,SectionsTheme,Original1,Original1desc,Original1sha1,FilenameSuffix,Original2,Original2desc,Original2sha1,MaxChapterLevel,Notice,PreparedBy,AuthorsLinked,Description,OriginalCreationYear
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0020,Вершы,epub,/Francisak_Bahusevic/Kalychanka.epub,,,Калыханка,/Francisak_Bahusevic/Kalychanka.html,True,Францішак Багушэвіч,1891,невядомае,1894,,K2005,1894?,мастацкі/верш,Калыханка,,Вершы,,,,http://rv-blr.com/vershu/view/404,2011-08-10T18:17:00Z,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0021,Вершы,epub,/Francisak_Bahusevic/Kamu_dudka_paslusna.epub,,,«Каму дудка паслушна...»,/Francisak_Bahusevic/Kamu_dudka_paslusna.html,True,Францішак Багушэвіч,20.07.1897,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1938,,A1957,1991,мастацкі/верш,«Каму дудка паслушна...»,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0022,Вершы,epub,/Francisak_Bahusevic/Maja_dudka.epub,,,Мая дудка,/Francisak_Bahusevic/Maja_dudka.html,True,Францішак Багушэвіч,1890?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,Мая дудка,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0023,Вершы,epub,/Francisak_Bahusevic/Maja_chata.epub,,,Мая хата,/Francisak_Bahusevic/Maja_chata.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,Мая хата,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0024,Вершы,epub,/Francisak_Bahusevic/Niemiec.epub,,,Немец,/Francisak_Bahusevic/Niemiec.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,Немец,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0025,Вершы,epub,/Francisak_Bahusevic/Novy_1886_hod.epub,,,Новы 1886 год,/Francisak_Bahusevic/Novy_1886_hod.html,True,Францішак Багушэвіч,1885,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1986,pol,A1957,1991,мастацкі/верш,Новы 1886 год,Пятро Бітэль,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0027,Вершы,epub,/Francisak_Bahusevic/Padaroznyja_zydy.epub,,,Падарожныя жыды,/Francisak_Bahusevic/Padaroznyja_zydy.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,Падарожныя жыды,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0028,Вершы,epub,/Francisak_Bahusevic/Prauda.epub,,,Праўда,/Francisak_Bahusevic/Prauda.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,Праўда,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0029,Вершы,epub,/Francisak_Bahusevic/Sabrausysia_na_try_couna.epub,,,«Сабраўшыся на тры чоўна...»,/Francisak_Bahusevic/Sabrausysia_na_try_couna.html,True,Францішак Багушэвіч,20.07.1897,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1938,,A1957,1991,мастацкі/верш,«Сабраўшыся на тры чоўна...»,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0030,Вершы,epub,/Francisak_Bahusevic/U_astrozie.epub,,,У астрозе,/Francisak_Bahusevic/U_astrozie.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,У астрозе,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0031,Вершы,epub,/Francisak_Bahusevic/U_sudzie.epub,,,У судзе,/Francisak_Bahusevic/U_sudzie.html,True,Францішак Багушэвіч,1889-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,У судзе,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0032,Вершы,epub,/Francisak_Bahusevic/Chmarki.epub,,,Хмаркі,/Francisak_Bahusevic/Chmarki.html,True,Францішак Багушэвіч,1886-1894?,невядомае,1894,,K2005,1894?,мастацкі/верш,Хмаркі,,Вершы,,,,http://rv-blr.com/vershu/view/406,2011-08-10T18:16:00Z,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0033,Вершы,epub,/Francisak_Bahusevic/Chresbiny_Maciuka.epub,,,Хрэсьбіны Мацюка,/Francisak_Bahusevic/Chresbiny_Maciuka.html,True,Францішак Багушэвіч,1886-1891?,невядомае,1891,,A1957,1991?,мастацкі/верш,Хрэсьбіны Мацюка,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0034,Вершы,epub,/Francisak_Bahusevic/Chto_nad_zaleznaj_strunoj_zapanuje.epub,,,«Хто над жалезнай струной запануе...»,/Francisak_Bahusevic/Chto_nad_zaleznaj_strunoj_zapanuje.html,True,Францішак Багушэвіч,20.07.1897,невядомае,1938,,A1957,1991?,мастацкі/верш,«Хто над жалезнай струной запануе...»,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0035,Вершы,epub,/Francisak_Bahusevic/Chciviec_i_skarb_na_sviatoha_Jana.epub,,,Хцівец і скарб на святога Яна,/Francisak_Bahusevic/Chciviec_i_skarb_na_sviatoha_Jana.html,True,Францішак Багушэвіч,1887,невядомае,1891,,A1957,1991?,мастацкі/верш,Хцівец і скарб на святога Яна,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0036,Вершы,epub,/Francisak_Bahusevic/Sumiac_sosny.epub,,,Шумяць сосны,/Francisak_Bahusevic/Sumiac_sosny.html,True,Францішак Багушэвіч,1886-1900?,"ЛіМ, 1965, 23 сак.",1961,pol,A1957,1965,мастацкі/верш,Шумяць сосны,Алег Лойка,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0037,Вершы,epub,"/Francisak_Bahusevic/Ja_stary,_tamu_j_nie_znaju.epub",,,"«Я стары, таму й не знаю...»","/Francisak_Bahusevic/Ja_stary,_tamu_j_nie_znaju.html",True,Францішак Багушэвіч,1886-1900?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1956,pol,A1957,1991,мастацкі/верш,"«Я стары, таму й не знаю...»",Сяржук Сокалаў-Воюш,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0038,Вершы,epub,/Francisak_Bahusevic/Jak_praudy_sukajuc.epub,,,Як праўды шукаюць,/Francisak_Bahusevic/Jak_praudy_sukajuc.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,мастацкі/верш,Як праўды шукаюць,,Вершы,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0039,Рознае,epub,/Francisak_Bahusevic/Pradmova_da_Dudki_bielaruskaj.epub,,,Прадмова да «Дудкі беларускай»,/Francisak_Bahusevic/Pradmova_da_Dudki_bielaruskaj.html,True,Францішак Багушэвіч,1891,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,публіцыстычны/прадмова,Прадмова да «Дудкі беларускай»,,Рознае,,,,,,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0040,Рознае,epub,/Francisak_Bahusevic/Pradmova_da_Smyka_bielaruskaha.epub,,,Прадмова да «Смыка беларускага»,/Francisak_Bahusevic/Pradmova_da_Smyka_bielaruskaha.html,True,Францішак Багушэвіч,1894,"Беларуская літаратура : хрэстаматыя / [складальнікі: У. В. Адамчык, М. В. Адамчык]. - Мінск : Сучасны літаратар, 2004. - 1007 с.",1894,,A1957,2004,публіцыстычны/прадмова,Прадмова да «Смыка беларускага»,,Рознае,,,,"Беларуская літаратура : хрэстаматыя / [складальнікі: У. В. Адамчык, М. В. Адамчык]. - Мінск : Сучасны літаратар, 2004. - 1007 с.",2011-08-04T09:12:00.000Z,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0041,Зборнікі,epub,/Francisak_Bahusevic/Dudka_bielaruskaja.epub,,,Дудка беларуская,/Francisak_Bahusevic/Dudka_bielaruskaja.html,True,Францішак Багушэвіч,1886-1891?,"Багушэвіч Ф. Творы / Францішак Багушэвіч ; [укладанне, прадмова Я. Янушкевіча ; каментарыі У. Cодаля, Я. Янушкевiча; мастак Г. Хiнка-Янушкевiч]. - Мінск : Мастацкая літаратура, 1991. - 308 с.",1891,,A1957,1991,іншыя,Дудка беларуская,,Зборнікі,Зборнік,,,,2011-06-16T08:00:00Z,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0042,Вершы,epub,"/Francisak_Bahusevic/Moli_sie,_majko-bul.epub",,,"Моли се, майко","/Francisak_Bahusevic/Moli_sie,_majko-bul.html",True,Францішак Багушэвіч,,,,,,,,"Моли се, майко",Найдзен Вылчаў,Вершы,,Францишак Багушевич,bul,"Найден Вълчев. Беларуската моя тетрадка. Менск, Беллітфонд, 2000.",,,,,,,,,,,,,,,,
18,Францішак Багушэвіч,Francisak_Bahusevic,018_0043,Вершы,epub,/Francisak_Bahusevic/Oblaci-bul.epub,,,Облаци,/Francisak_Bahusevic/Oblaci-bul.html,True,Францішак Багушэвіч,,,,,,,,Облаци,Найдзен Вылчаў,Вершы,,Францишак Багушевич,bul,"Найден Вълчев. Беларуската моя тетрадка. Менск, Беллітфонд, 2000.",,,,,,,,,,,,,,,,
19,Янка Лучына,Janka_Lucyna,019_0001,Паэмы,epub,/Janka_Lucyna/Palaunicyja_akvarelki_z_Palessia.epub,,,Паляўнічыя акварэлькі з Палесся,/Janka_Lucyna/Palaunicyja_akvarelki_z_Palessia.html,True,Янка Лучына,1882-1888?,,1898,,,,мастацкі/паэма,Паляўнічыя акварэлькі з Палесся,Генадзь Тумаш,Паэмы,,,,,,,,,,,,,,,,,,,,
19,Янка Лучына,Janka_Lucyna,019_0002,Вершы,epub,/Janka_Lucyna/Rodnaj_staroncy.epub,,,Роднай старонцы,/Janka_Lucyna/Rodnaj_staroncy.html,True,Янка Лучына,1891,,1891,,,,мастацкі/верш,Роднай старонцы,,Вершы,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0002,П'есы,epub,/Karus_Kahaniec/Braty_maje_rodnyja.epub,,,"""Браты мае родныя...""",/Karus_Kahaniec/Braty_maje_rodnyja.html,True,Карусь Каганец,,,,,A2008,,,"""Браты мае родныя...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0003,П'есы,epub,/Karus_Kahaniec/Vietry_bujny_zahulali.epub,,,"""Ветры буйны загулялі...""",/Karus_Kahaniec/Vietry_bujny_zahulali.html,True,Карусь Каганец,23.11.1910,,,,A2008,,,"""Ветры буйны загулялі...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0004,П'есы,epub,/Karus_Kahaniec/Vyjdu_na_haru_vysoku.epub,,,"""Выйду на гару высоку...""",/Karus_Kahaniec/Vyjdu_na_haru_vysoku.html,True,Карусь Каганец,,,,,A2008,,,"""Выйду на гару высоку...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0005,П'есы,epub,/Karus_Kahaniec/Dy_nastala_z_bo_majo_sviatanka.epub,,,"""Ды настала ж бо маё святанька...""",/Karus_Kahaniec/Dy_nastala_z_bo_majo_sviatanka.html,True,Карусь Каганец,,,,,A2008,,,"""Ды настала ж бо маё святанька...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0006,П'есы,epub,/Karus_Kahaniec/Zajvaronca_maly.epub,,,"""Жайваронча малы...""",/Karus_Kahaniec/Zajvaronca_maly.html,True,Карусь Каганец,,,,,A2008,,,"""Жайваронча малы...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0007,П'есы,epub,"/Karus_Kahaniec/Lasy,_bary_i_dubrovy.epub",,,"""Лясы, бары і дубровы...""","/Karus_Kahaniec/Lasy,_bary_i_dubrovy.html",True,Карусь Каганец,,,,,A2008,,,"""Лясы, бары і дубровы...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0008,П'есы,epub,"/Karus_Kahaniec/Oj,_u_poli_viecier_vieje.epub",,,"""Ой, у полі вецер вее...""","/Karus_Kahaniec/Oj,_u_poli_viecier_vieje.html",True,Карусь Каганец,,,,,A2008,,,"""Ой, у полі вецер вее...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0009,П'есы,epub,/Karus_Kahaniec/Salaviejka_mily.epub,,,"""Салавейка мілы...""",/Karus_Kahaniec/Salaviejka_mily.html,True,Карусь Каганец,,,,,A2008,,,"""Салавейка мілы...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0010,П'есы,epub,/Karus_Kahaniec/Soniejka_pryhrela.epub,,,"""Сонейка прыгрэла...""",/Karus_Kahaniec/Soniejka_pryhrela.html,True,Карусь Каганец,,,,,A2008,,,"""Сонейка прыгрэла...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0011,П'есы,epub,/Karus_Kahaniec/U_try_slachi_iduc_lachi.epub,,,"""У тры шляхі ідуць ляхі...""",/Karus_Kahaniec/U_try_slachi_iduc_lachi.html,True,Карусь Каганец,,,,,A2008,,,"""У тры шляхі ідуць ляхі...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0012,П'есы,epub,/Karus_Kahaniec/Jaki_z_to_viecier_bujny_hraje.epub,,,"""Які ж то вецер буйны грае...""",/Karus_Kahaniec/Jaki_z_to_viecier_bujny_hraje.html,True,Карусь Каганец,1905,,,,A2008,,,"""Які ж то вецер буйны грае...""",,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0013,П'есы,epub,/Karus_Kahaniec/Adkul_ziaziula_uzialasia_z_narodnaha_apaviadannia_z-pad_Niomnu.epub,,,Адкуль зязюля ўзялася? (з народнага апавядання з-пад Нёмну),/Karus_Kahaniec/Adkul_ziaziula_uzialasia_z_narodnaha_apaviadannia_z-pad_Niomnu.html,True,Карусь Каганец,,,,,A2008,,,Адкуль зязюля ўзялася? (з народнага апавядання з-пад Нёмну),,,,,,,,,,,,,,,,,,,,,,
25,Карусь Каганец,Karus_Kahaniec,025_0014,П'есы,epub,/Karus_Kahaniec/Achota_vichubarnatara_na_viadzmiedzia.epub,,,Ахота віцгубарнатара на вядзьмедзя,/Karus_Kahaniec/Achota_vichubarnatara_na_viadzmiedzia.html,True,Карусь Каганец,,,,,A2008,,,Ахота віцгубарнатара на вядзьмедзя,,,,,,,,,,,,,,,,,,,,,,
